CustID,x0_b'2 - High School',x0_b'3 - BSc/MSc',x0_b'4 - PhD',x1_Diamond,x1_Gold,x1_Silver,MonthSal,GeoLivArea,Children,CustMonVal,Client Tenure,Total Premium
23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24786689419795221,0.0,1.0,0.8721468975408736,0.5384615384615385,0.21044678463020985
24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5411689419795221,1.0,1.0,0.894799366656429,0.07692307692307687,0.23656272863534653
25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6117747440273037,1.0,0.0,0.8839502270673867,0.4615384615384617,0.14660441849413827
26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7344283276450512,0.3333333333333333,0.0,0.8999430467881072,1.0,0.1315647281611587
27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8421501706484642,0.6666666666666667,0.0,0.9031968344748824,0.8461538461538463,0.1646968199907808
28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.700938566552901,0.0,0.0,0.8770711139869335,0.8076923076923077,0.11833631311861917
29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7052047781569966,1.0,0.0,0.89325596443257,0.1923076923076923,0.08017742357283211
30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4963737201365188,0.6666666666666667,0.0,0.877620965938401,0.7692307692307692,0.09645346192709517
31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3871587030716723,1.0,1.0,0.9030119601744975,0.4615384615384617,0.07254055781173521
32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6734215017064846,1.0,0.0,0.891824083157653,0.6153846153846154,0.22463171583736377
33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3824658703071672,1.0,1.0,0.877356178230753,0.42307692307692313,0.09052102656571007
34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2704778156996587,0.0,1.0,0.877170707561657,0.5,0.0966824152643698
35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7101109215017065,0.6666666666666667,0.0,0.8975438554640792,0.8076923076923077,0.1384638553910371
36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.44517918088737196,0.6666666666666667,0.0,0.8807101558609626,0.3846153846153846,0.16227500246760815
37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4411262798634812,1.0,1.0,0.8779334631429228,0.6923076923076923,0.0686992295974593
38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6420648464163823,0.0,0.0,0.8756064324329159,0.9230769230769231,0.11680995753678766
39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7790102389078498,0.6666666666666667,0.0,0.8766536558892901,0.5769230769230769,0.14281905665119624
40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.751919795221843,0.0,0.0,0.8774092550460247,0.7692307692307692,0.10793674375440734
41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18003412969283278,1.0,1.0,0.8847392228719327,0.1923076923076923,0.26506996305201924
42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6235068259385665,0.0,1.0,0.9015132856039575,0.4615384615384617,0.19483725488001327
43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.38033276450511944,1.0,1.0,0.9198915801683548,0.23076923076923084,0.24838180869066165
44.0,1.0,0.0,0.0,0.0,0.0,1.0,0.21757679180887368,0.3333333333333333,1.0,0.8729090567534283,0.23076923076923084,0.1791259680910278
45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1561433447098976,0.0,1.0,0.8698276196241088,0.3846153846153846,0.06994066547068226
46.0,0.0,1.0,0.0,1.0,0.0,0.0,0.34215017064846415,0.6666666666666667,1.0,0.9147353762937473,0.34615384615384615,0.31832450930211975
47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18899317406143346,1.0,1.0,0.8718421531295939,0.5384615384615385,0.2172238034135416
48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8319112627986348,0.6666666666666667,0.0,0.894157077554769,0.8846153846153846,0.20755688472860892
49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4368600682593856,0.6666666666666667,1.0,0.8695771447655227,0.5769230769230769,0.05852352571858274
50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4963737201365188,0.0,1.0,0.8762427578474667,0.5384615384615385,0.0949881605685369
51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2636518771331058,1.0,1.0,0.902587345652323,0.653846153846154,0.1226966022307178
52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6188139931740614,1.0,1.0,0.0,0.6923076923076923,0.09487113997392985
53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34705631399317405,0.6666666666666667,1.0,0.8712869338597281,0.5384615384615385,0.07073437037323463
54.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17384812286689422,0.0,1.0,0.8768260064467457,0.653846153846154,0.18720038911891637
55.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6629692832764505,0.6666666666666667,0.0,0.8932756446000304,0.2692307692307693,0.1471182915400215
56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5443686006825939,0.3333333333333333,1.0,0.8765940190181981,0.1923076923076923,0.10934607874163174
57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4055034129692833,1.0,1.0,0.9097384028649552,0.1923076923076923,0.11980161447717744
58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.683660409556314,1.0,0.0,0.8950909909560685,0.3076923076923077,0.2703206262535196
59.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5518344709897611,0.3333333333333333,1.0,0.904277454579068,0.8461538461538463,0.19766610055834086
60.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3971843003412969,0.6666666666666667,1.0,0.8846867424253719,0.11538461538461542,0.1847226052244099
61.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8054607508532423,1.0,1.0,0.8910350873531069,0.653846153846154,0.1843766312925281
62.0,1.0,0.0,0.0,0.0,0.0,1.0,0.31783276450511944,0.0,1.0,0.8908901697563535,0.2692307692307693,0.1806523236728593
63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7314419795221843,0.6666666666666667,1.0,0.8734869380343091,0.7307692307692308,0.0631025924640772
64.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6241467576791809,1.0,1.0,0.8962580845233373,0.5,0.2287630516121877
65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41830204778156993,0.6666666666666667,0.0,0.8700876363820695,0.6923076923076923,0.055470814554919784
66.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7310153583617748,0.0,0.0,0.8853898611355456,0.07692307692307687,0.15159051339478777
67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47162969283276446,0.6666666666666667,1.0,0.8760107704189192,0.6153846153846154,0.1109894549180703
68.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3270051194539249,0.0,1.0,0.8721337774292334,0.42307692307692313,0.3043023893570278
69.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22738907849829348,1.0,1.0,0.9059276068021815,0.653846153846154,0.1782488224166686
70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38097269624573377,1.0,1.0,0.8964053875949344,0.42307692307692313,0.059541096106470376
71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6503839590443686,0.3333333333333333,0.0,0.8825052256808295,0.23076923076923084,0.13919650607031622
72.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17619453924914674,1.0,1.0,0.8891797842934372,0.42307692307692313,0.18358292638997573
73.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6128412969283277,1.0,1.0,0.8760107704189192,0.3846153846153846,0.1899122142026369
74.0,1.0,0.0,0.0,0.0,0.0,1.0,0.42726109215017066,0.0,1.0,0.8937592996245859,0.2692307692307693,0.19845980546089328
75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23613481228668942,0.0,1.0,0.8760107704189192,0.5769230769230769,0.12183675525295276
76.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5548208191126279,1.0,1.0,0.8915062186347331,0.15384615384615385,0.1805302152263127
77.0,0.0,1.0,0.0,0.0,1.0,0.0,0.824018771331058,1.0,0.0,0.9220522240080151,0.15384615384615385,0.2777285386773417
78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6294795221843004,1.0,1.0,0.8819416572490107,0.6153846153846154,0.1302622380646625
79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5883105802047781,0.6666666666666667,1.0,0.8745013612115826,0.8461538461538463,0.07757753123177916
80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7610921501706485,1.0,0.0,0.8985511222168218,0.8461538461538463,0.12116515879694692
81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4234215017064846,1.0,1.0,0.8783568849276754,0.7692307692307692,0.2244078503520285
82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23421501706484638,0.6666666666666667,1.0,0.8938535258809112,0.5384615384615385,0.06977276635668081
83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6188139931740614,0.3333333333333333,1.0,0.8958883359225674,0.3076923076923077,0.04704533174320999
84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31122013651877134,0.0,1.0,0.9027596962097786,0.1923076923076923,0.12885799092937747
85.0,1.0,0.0,0.0,0.0,0.0,1.0,0.49552047781569963,0.6666666666666667,1.0,0.8746588025512653,0.11538461538461542,0.19070591910518933
86.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4577645051194539,0.6666666666666667,0.0,0.8964560789353625,0.9230769230769231,0.23311316502040733
87.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27687713310580203,1.0,1.0,0.8763554715338305,0.23076923076923084,0.20242324212171567
88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44581911262798635,0.3333333333333333,1.0,0.8747583961259888,0.11538461538461542,0.1172576885074583
89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3084470989761092,0.6666666666666667,1.0,0.86920560705862,0.1923076923076923,0.05903231091252656
90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7523464163822525,1.0,0.0,0.874247904509442,0.42307692307692313,0.09883457663475223
91.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23101535836177473,0.6666666666666667,1.0,0.9014864490119661,0.34615384615384615,0.15321862601540812
92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.761518771331058,0.6666666666666667,0.0,0.8917513261749209,0.2692307692307693,0.16606036431055024
93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5637798634812287,0.0,1.0,0.8735585022796194,0.5,0.11455095127567708
94.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3526023890784983,1.0,1.0,0.9014077283421248,0.6923076923076923,0.17227263152860442
95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19987201365187712,0.3333333333333333,1.0,0.8879005734085155,0.3076923076923077,0.1327044069955929
96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49808020477815695,1.0,1.0,0.8760107704189192,0.5384615384615385,0.11171701774540996
97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5328498293515358,1.0,1.0,0.8720747369268523,0.3076923076923077,0.0608384983510272
98.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7659982935153583,1.0,0.0,0.884686146056661,0.15384615384615385,0.18726653119412898
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7544795221843004,0.0,1.0,0.888192197708155,0.4615384615384617,0.11483587098428563
100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5273037542662116,0.0,1.0,0.8783503248718553,0.6153846153846154,0.15095961975429747
101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5142918088737202,1.0,1.0,0.8741882676383501,0.8846153846153846,0.12308327897811508
102.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5036262798634812,0.6666666666666667,1.0,0.9165578790743165,0.7307692307692308,0.3521943396629603
103.0,1.0,0.0,0.0,0.0,0.0,1.0,0.37073378839590443,1.0,1.0,0.8760107704189192,0.7307692307692308,0.2064375573019325
104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6102815699658704,0.3333333333333333,0.0,0.8928784630385582,0.9615384615384617,0.09272915430742637
105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4285409556313993,0.0,1.0,0.8802521446909766,0.15384615384615385,0.11076050158079556
106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35964163822525597,1.0,1.0,0.8773436544878236,0.4615384615384617,0.11359443511106274
107.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6712883959044369,0.6666666666666667,0.0,0.8895376055199887,0.8076923076923077,0.18771426216479956
108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.712457337883959,0.6666666666666667,1.0,0.8854817019170272,0.42307692307692313,0.13286721825765493
109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0919368600682594,1.0,1.0,0.8817502228928057,0.1923076923076923,0.45940046787886435
110.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3824658703071672,0.6666666666666667,1.0,0.8964238750249729,0.7692307692307692,0.16333836352295075
111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36390784982935154,1.0,1.0,0.9005012479015275,0.3846153846153846,0.06615530362774016
112.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6770477815699658,0.6666666666666667,0.0,0.897988150153714,0.34615384615384615,0.11737979695400483
113.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4311006825938567,0.0,1.0,0.3575254276709118,0.11538461538461542,0.0900122413717663
114.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4104095563139932,0.6666666666666667,1.0,0.8913070314852861,0.2692307692307693,0.17413987319037824
115.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3681740614334471,1.0,1.0,0.8980346669131657,0.3076923076923077,0.15791471335550958
116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.320179180887372,0.6666666666666667,1.0,0.8972122744608081,0.4615384615384617,0.132984238852262
117.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5014931740614335,0.0,1.0,0.9072330579103837,0.23076923076923084,0.0989414215254805
118.0,1.0,0.0,0.0,0.0,0.0,1.0,0.596203071672355,1.0,1.0,0.8944355817427683,0.8076923076923077,0.19522901947934992
119.0,1.0,0.0,0.0,0.0,1.0,0.0,0.39419795221843,0.6666666666666667,1.0,0.9088635299660368,0.8461538461538463,0.26625034470196896
120.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7075511945392491,0.6666666666666667,0.0,0.8956939197228078,0.5384615384615385,0.23175470855257738
121.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23698805460750855,0.0,1.0,0.9026791864338045,0.42307692307692313,0.2996063020169263
122.0,0.0,1.0,0.0,0.0,0.0,1.0,0.441339590443686,1.0,1.0,0.89480652308096,0.11538461538461542,0.1571820626762305
123.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2527730375426621,0.0,1.0,0.9158625131573847,0.11538461538461542,0.20298290583505388
124.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5597269624573379,0.0,1.0,0.88157787233535,0.34615384615384615,0.2237311660440832
125.0,0.0,1.0,0.0,0.0,0.0,0.0,0.486561433447099,0.0,1.0,0.8965443415045786,0.7692307692307692,0.057785787187364185
126.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2301621160409556,0.0,1.0,0.8882387144676067,0.34615384615384615,0.08017742357283211
127.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3242320819112628,1.0,1.0,0.8762493179032869,0.8846153846153846,0.1468282839794736
128.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6715017064846416,0.6666666666666667,0.0,0.8763620315896506,0.8461538461538463,0.39308031784828645
129.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7760238907849829,0.0,0.0,0.878921049728205,0.6923076923076923,0.0552418612176451
130.0,0.0,0.0,1.0,0.0,0.0,0.0,0.626919795221843,0.0,1.0,0.8830628304255389,0.8076923076923077,0.12043250811766779
131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2734641638225256,1.0,1.0,0.8964101585446218,0.42307692307692313,0.13134086267582348
132.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4255546075085324,0.3333333333333333,1.0,0.9083995551089417,0.11538461538461542,0.10233501876908582
133.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23250853242320818,1.0,1.0,0.8734923053527074,0.23076923076923084,0.1591612370806719
134.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6919795221843004,0.3333333333333333,0.0,0.883512492433572,0.8461538461538463,0.14553088173491682
135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3150597269624573,0.3333333333333333,1.0,0.9098970369420598,0.8846153846153846,0.12364803054339282
136.0,0.0,1.0,0.0,0.0,0.0,1.0,0.39313139931740615,1.0,1.0,0.26927061124811025,0.11538461538461542,0.16317046440894936
137.0,0.0,1.0,0.0,0.0,0.0,1.0,0.46565699658703075,1.0,0.0,0.8919171166765564,0.4615384615384617,0.1754474511388139
138.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7393344709897611,1.0,0.0,0.9047414294361632,0.23076923076923084,0.14463033194163624
139.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4703498293515358,0.3333333333333333,1.0,0.8864227717428577,0.8076923076923077,0.1746812206367345
140.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6160409556313993,0.0,1.0,0.9162459782385057,0.8461538461538463,0.2452680433037255
141.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5187713310580204,0.0,1.0,0.9080011808100475,0.5,0.2528998212128829
142.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5895904436860068,0.0,0.0,0.876779489687294,0.11538461538461542,0.14412154674769237
143.0,0.0,0.0,1.0,0.0,0.0,1.0,0.199018771331058,0.3333333333333333,1.0,0.890067777303996,0.5384615384615385,0.14456927771836295
144.0,0.0,1.0,0.0,0.0,1.0,0.0,0.44842150170648454,1.0,1.0,0.8749701070183652,0.15384615384615385,0.23792118510317653
145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.314419795221843,1.0,1.0,0.874831153108721,0.15384615384615385,0.09346180498670545
146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4737627986348123,0.0,1.0,0.8717699925155726,0.5384615384615385,0.08068620876677593
147.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4285409556313993,1.0,1.0,0.8818432564117091,0.3076923076923077,0.12088532694027779
148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5584470989761092,0.6666666666666667,1.0,0.8998303331017434,0.8076923076923077,0.14275800242792294
149.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4940273037542662,0.6666666666666667,1.0,0.9086315425374892,0.6923076923076923,0.09283599919815452
150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13886518771331058,1.0,1.0,0.8927514365031324,0.23076923076923084,0.17566622877220975
151.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7152303754266212,1.0,0.0,0.9051457674221663,0.2692307692307693,0.2568123793543109
152.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17342150170648463,0.6666666666666667,1.0,0.9033823051439783,0.6153846153846154,0.2353772591334574
153.0,1.0,0.0,0.0,1.0,0.0,0.0,0.302901023890785,1.0,0.0,0.8781183374433077,0.42307692307692313,0.4132027722687648
154.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2881825938566553,0.6666666666666667,1.0,0.8750834170734398,0.3846153846153846,0.07175194076112226
155.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4266211604095563,0.3333333333333333,0.0,0.905961003449993,0.11538461538461542,0.07762840975117355
156.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21779010238907848,0.6666666666666667,0.0,0.9126474894368192,0.3076923076923077,0.3399224407850352
157.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7448805460750854,1.0,0.0,0.8852568709130106,0.6153846153846154,0.15006415781295626
158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18088737201365185,0.6666666666666667,1.0,0.8979613135617226,0.4615384615384617,0.11963880321511536
159.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5782849829351536,0.3333333333333333,1.0,0.9021502073872192,0.9230769230769231,0.07299337663434521
160.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4055034129692833,0.3333333333333333,1.0,0.8744005748994373,0.15384615384615385,0.07808122857378355
161.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5863907849829352,1.0,1.0,0.9078634196378252,0.653846153846154,0.07734857789450442
162.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41638225255972694,0.0,0.0,0.9056031822234414,0.8846153846153846,0.12297643408738687
163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2813566552901024,0.0,1.0,0.9027662562655987,0.6153846153846154,0.11296862932251181
164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4434726962457338,1.0,1.0,0.883645482656107,0.34615384615384615,0.13184964786976724
165.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22802901023890781,0.3333333333333333,1.0,0.8935803890113101,0.11538461538461542,0.09114683235426099
166.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3886518771331058,1.0,0.0,0.9041045076529015,0.7307692307692308,0.11143718588874088
167.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7005119453924915,1.0,1.0,0.906928313499104,0.1923076923076923,0.3422425012694189
168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7809300341296929,0.3333333333333333,0.0,0.8887688862516139,0.15384615384615385,0.11919107224444483
169.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12670648464163825,1.0,1.0,0.8897367926694357,0.11538461538461542,0.20519103357677007
170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6107081911262798,0.6666666666666667,0.0,0.8901351669683298,0.4615384615384617,0.07226072595506608
171.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7642918088737202,1.0,0.0,0.9046883526208913,0.6153846153846154,0.19540709429723022
173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48549488054607504,1.0,1.0,0.9035814922934253,0.5,0.12116515879694692
174.0,1.0,0.0,0.0,0.0,1.0,0.0,0.547994880546075,0.3333333333333333,1.0,0.8778201530878481,0.2692307692307693,0.21666922755214293
175.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2839163822525597,0.0,1.0,0.8797684896664212,0.3846153846153846,0.10663425365791115
176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5377559726962458,1.0,1.0,0.8990085370180968,0.8846153846153846,0.07610205416934204
177.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6111348122866894,1.0,0.0,0.874048717359995,0.5769230769230769,0.13303511737165638
178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3775597269624573,0.6666666666666667,1.0,0.904529122175076,0.5,0.12421786996060982
179.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3511092150170648,0.6666666666666667,1.0,0.8819356935619016,0.4615384615384617,0.13999021097286843
180.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2999146757679181,0.6666666666666667,0.0,0.8944427381672992,0.6153846153846154,0.1824635989632993
181.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6188139931740614,0.6666666666666667,0.0,0.8811472941260664,0.7692307692307692,0.25522496954920615
182.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8016211604095563,0.0,0.0,0.8759714100839985,0.6923076923076923,0.23362703806629068
183.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10516211604095564,0.0,0.0,0.8854882619728474,0.1923076923076923,0.34631278282096967
184.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3971843003412969,0.3333333333333333,1.0,0.9052716012201704,0.8846153846153846,0.10736690433719023
185.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4449658703071673,1.0,1.0,0.873790489708167,0.2692307692307693,0.19978875238747454
186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1465443686006826,0.0,1.0,0.9029451668788745,0.653846153846154,0.10482806621941052
187.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19496587030716722,0.3333333333333333,1.0,0.8698538598473893,0.038461538461538436,0.5156008804018997
188.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33937713310580203,1.0,1.0,0.902727492299389,0.6153846153846154,0.07022558517929081
189.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5763651877133106,0.6666666666666667,1.0,0.8895376055199887,0.8846153846153846,0.3261241863252786
